avg,desviopadrao,segundomomento,terceiromomento,assimetria,curtose,desviomedio,n_peaks_valleys,avg_n_peaks_valleys,classe
0.331315690691,945.874287461,894678.277449,-944433143.659,-1.11706820936,13.5575688698,501.173514621,15487,-15.7583779944,neutral
1.30391328829,2947.64696784,8688624.34721,2020870045.82,0.0775792830085,3.22332737448,1884.77888039,25451,-3.11256925072,positive
-1.17781432749,2327.19849145,5415854.20584,678990253.848,0.0553903448531,1.18352523158,1749.42217466,8387,-45.537856206,positive
2.9372804917,2573.83033139,6624611.20241,792348366.841,0.0430467703714,1.02559772848,1959.48763748,17094,0.297648297648,neutral
5.09116470411,2809.96672928,7895938.93959,170578146.304,0.00225263729535,0.295911619974,2191.3619847,17079,22.954095673,neutral
-2.7719634434,1960.13114643,3842121.79499,-528583043.197,-0.0659446670384,4.49579136513,1356.86912824,13021,-2.43138007833,positive
-14.7962306701,2748.11424094,7552350.80973,-1814721055.26,-0.0712864952242,0.188574367155,2167.26079328,20957,-9.7103115904,negative
-2.80896791188,2017.12035931,4068782.43425,-3325729194.86,-0.401042841037,4.00400417979,1424.79780387,16221,21.009493866,neutral
-0.144711774828,2263.60613716,5123912.76513,2345892408.77,0.202449692949,3.65403620007,1659.72324652,21951,2.74579745797,negative
2.71492165242,2411.09115507,5813367.92886,-134534275.089,-0.0129762924098,0.103021835876,1898.82917354,13369,-1.62914204503,negative
0.0231402207002,2068.45038825,4278487.0092,-805142320.435,-0.0910117592481,1.79600072141,1546.9499542,13828,7.41032687301,positive
0.358294753086,2583.3377955,6673634.29406,-2903221241.4,-0.168813932158,1.20749964935,1920.36584799,15989,-30.1881293389,neutral
0.527869152047,2682.15450607,7193953.07305,-3617996927.38,-0.188097135549,2.73865560361,1910.28456539,12376,-3.54759211377,negative
0.454894497863,2559.78004571,6552474.08934,-2543291550.88,-0.152164195657,1.37908702439,1894.70720011,34854,3.41897630114,neutral
-5.34918548806,1487.53410537,2212786.32842,889229134.775,0.280942996734,2.34284064771,1009.77747138,18269,-24.2982100827,positive
-0.037720959596,1923.73069944,3700739.8054,-320576387.477,-0.0449708390224,5.74177746593,1137.16573669,28237,2.51687502213,negative
0.850133967629,1983.84363171,3935636.27779,489051340.521,0.0613515856262,5.44362490779,1083.68506002,25301,-11.0588514288,positive
0.504997519841,797.90134192,636646.806461,-130732997.867,-0.259256698733,14.4907290934,443.163441556,31215,-0.19477815153,negative
0.121329697987,640.431558166,410152.595416,-17231791.839,-0.0661696227158,8.73818315671,365.995197134,35302,0.745566823409,negative
-0.194149187453,1570.63210021,2466885.23189,-2482923115.8,-0.640454780243,8.80493417532,1121.05909758,29059,9.32850407791,positive
0.532788133528,2038.72526164,4156400.97632,-3584689791.06,-0.423818189342,7.82459532404,1388.10251391,22332,-22.1749507433,negative
0.644229637476,2026.89154077,4108289.73307,956550703.819,0.11391908013,3.00624983599,1374.7021248,16800,11.0108333333,positive
-1.4575101772,1145.17581058,1311429.76148,-68055363.6254,-0.0414971847663,4.79343798318,796.326200923,23457,-9.04339855907,neutral
-0.974290780142,1608.36300017,2586832.48955,774808190.077,0.18804401124,3.24717376684,1116.45612865,16058,-10.7028895255,positive
0.314152777778,1698.34263163,2884367.7931,2075736107.88,0.423181894584,16.1750568785,1044.22766566,20448,-17.2716647105,negative
-0.028162202381,1852.46360089,3431621.39342,355228086.394,0.0559258456168,1.01510729907,1411.89094798,29077,-11.8539051484,neutral
-3.17911287167,1971.19042912,3885601.8146,-280824604.041,-0.0318264384362,1.98239292488,1475.04583016,29183,-10.2095398006,positive
-0.861029411765,2257.0925761,5094467.63844,-6689259870.67,-0.580596940798,19.8053805987,1175.4062066,16883,8.78925546408,neutral
-2.23025173611,1286.26829344,1654491.09672,-216462826.416,-0.096514165211,6.80279369164,902.895187483,40804,-4.9822321341,positive
1.72677293771,2031.97133789,4128910.49976,2201213088.7,0.259817680938,1.97696575765,1528.78230608,11358,-14.245994013,positive
1.99524285938,1412.95795634,1996454.16738,1767872666.36,0.622468836317,8.7554755582,979.530125324,29274,-23.8181662909,positive
-0.140601217656,943.521633616,890233.09287,200050930.088,0.238615917842,8.03865589027,595.820784726,33057,6.07517318571,neutral
-0.807514245014,1206.2160545,1454957.8222,-10578870.6912,-0.00401948922839,3.37692767643,809.671277716,17193,-17.2740068633,negative
0.785660121328,1531.08526522,2344222.70664,-1091543415.29,-0.305657948656,6.35351387187,950.759978785,18383,32.8123266061,negative
0.0270318930041,1902.50819168,3619537.42014,2134602727.15,0.309940072205,7.36926837463,1262.7999096,24665,-0.603973241435,negative
-0.963273676361,2053.31762578,4216114.20025,-1500367635.36,-0.171904867287,14.5920326193,1260.26254733,30571,-2.69323869026,negative
0.436530760055,2261.60069688,5114837.90268,-2739417016.89,-0.237394684704,13.221971306,1263.0007776,35277,-5.74178643309,positive
-0.405990581098,2399.99988073,5759999.59233,-1948670714.47,-0.140455402729,5.51719582565,1590.20001618,20962,7.7148649938,positive
-0.795923353909,1707.12906106,2914290.26462,-4394554150.12,-0.88191659612,16.8162675113,1000.32762214,24190,-11.7032244729,negative
1.18759864268,2574.95781001,6630409.13374,-3790520480.45,-0.223401790549,6.89725915676,1543.11622487,16892,23.1995619228,positive
0.492144097222,2468.12684828,6091650.38142,10720552278.4,0.712443173947,10.6694476281,1246.95093396,14749,-8.38511085497,positive
0.268075980392,1323.01356278,1750364.95917,1535868488.51,0.662617509916,9.79355778801,802.63681508,16572,7.49746560463,neutral
-0.46919367284,1566.48887366,2453887.61144,-1975812850.79,-0.513102321537,11.018869795,792.978115197,16494,21.8360615982,positive
1.50236742424,1377.83344118,1898427.24874,2263723388.36,0.862161334542,8.72827120686,917.743631943,18184,7.18004839419,negative
-0.501605083857,1952.93540124,3813956.93301,5230612063.36,0.703015898059,16.9062783623,1062.08762976,22183,-4.64707208223,neutral
-0.0845705619413,1297.92515638,1684609.71871,114629792.689,0.0526216961865,13.0852317737,678.1508741,17562,15.3928368067,neutral
-0.21227014867,2397.9983155,5750395.96618,16744979304.2,1.21459910929,9.42341969035,1514.81421834,14831,-15.1366057582,negative
-0.204071969697,1391.78814901,1937074.29336,-1917443132.02,-0.71077869648,9.61827473005,890.049596865,18604,-9.73941087938,positive
-0.852897970085,2385.6268746,5691216.31223,1576845870.13,0.117212510373,4.3139241142,1381.92694751,11940,-34.9923785595,positive
0.113885309278,1639.32640315,2687391.06903,-644663648.197,-0.146539594296,7.59497951932,1016.01286876,23721,-23.234307154,positive
0.562320402299,1797.29093757,3230255.03047,3077897395.15,0.529211653857,7.84338814785,1117.73851603,21409,0.05394927367,positive
1.39177631579,1670.19434774,2789551.09627,1934288663.98,0.412664638411,9.56456888789,1031.13756462,20818,17.2931597656,neutral
0.0822032232704,1034.29024646,1069756.32067,-238868782.251,-0.216128225691,9.10025375718,643.845963047,28678,-12.5567682544,positive
-0.304894911504,1193.82045372,1425207.36869,-1099108920.38,-0.645220680651,17.8612380704,617.598567083,24125,-4.45832124352,positive
-0.909099002849,1865.46477956,3479959.67023,-5348116719.51,-0.822372013794,16.6568318288,835.484998509,13460,14.1132986627,neutral
0.587610094851,499.32190743,249322.712525,921085.249958,0.0038682932508,2.69429918551,354.882490418,7761,0.262852725164,neutral
0.155645576132,1047.67071353,1097613.94821,-552755989.943,-0.481129003511,17.8897567353,598.056019161,20055,3.57377212665,positive
0.329085401891,923.46242975,852782.967457,-10583985.461,-0.0145088419685,11.0157670292,528.90501674,7643,-3.72759387675,negative
-0.536265432099,1960.66441409,3844205.23225,-2215058238.18,-0.293063062652,8.35818580664,1173.1444604,14856,19.906098546,negative
-1.16817480359,2305.95597903,5317434.34186,-532827979.492,-0.0419346518959,6.88128904659,1436.66251993,16411,23.1675095972,negative
0.998455020387,1792.84956871,3214310.57293,-1875643806.16,-0.327146611893,4.24817291233,1144.49473843,20330,20.2422528283,positive
0.620833333333,2051.24917783,4207623.57496,-3267293666.63,-0.379466403878,9.87613957101,1240.70747716,16116,43.5352444775,positive
0.418595679012,956.826990844,915518.065629,-469725024.719,-0.537532988495,17.1249137093,565.148181043,14533,8.81710589692,neutral
1.40840796989,1833.82806907,3362927.37054,-3403549493.93,-0.55419874549,19.7881147017,992.253912669,25295,42.4360150227,negative
1.64869557057,1490.9653403,2222980.36416,-650419136.466,-0.199558788619,5.77262427527,938.178581058,23225,32.4353928956,negative
0.205886994949,1462.63594372,2139303.94626,-1228944823.89,-0.393179044464,11.7182327523,800.169114254,20414,-19.436171255,positive
0.500039457071,896.562188744,803824.008325,-958084157.006,-1.33109378081,19.9380606287,520.427655185,21498,4.57847241604,negative
-0.473284313725,1794.43998617,3220015.08795,470268833.344,0.0821790650457,6.09100939959,1106.61808053,17797,-41.8487947407,negative
-0.592632503193,1298.80048365,1686883.04753,-1777601960.95,-0.809979171395,19.5931671243,820.63877564,18675,-0.121017402945,positive
0.409387400794,2331.55157142,5436132.89781,-1499495755.12,-0.118833681422,4.69778830563,1653.11114344,26091,-11.3460197003,positive
0.173979377104,2155.14472688,4644648.82406,121555467.703,0.0119013539756,4.42712859968,1334.69227925,34112,-17.6851547842,negative
2.47980442177,1679.28125167,2819991.67163,-206775770.611,-0.0480947050372,8.83068582527,1006.39084043,23596,1.70918799797,positive
-0.376712807606,2128.55639095,4530752.45135,-871348622.594,-0.0898207878326,9.24295620242,1248.52165295,27032,2.59633027523,negative
0.39414478691,2471.41141797,6107874.55223,-5657874167.07,-0.375294459121,9.45654446805,1430.84504298,22623,2.76528311895,positive
0.214889923168,2191.88218255,4804347.54837,-730196544.947,-0.0696348062859,6.66810453536,1327.09354334,15656,-16.8143203883,positive
0.726639932186,2351.5932736,5529991.45243,241756735.187,0.0176635408495,4.7879500599,1380.25667847,39289,-7.98859731732,negative
-0.865784479974,2016.53946682,4066432.17082,1419773100.42,0.17442856405,5.1991029113,1227.72936207,30482,-22.6448067712,positive
-0.26146747076,2928.21564491,8574446.93147,2654850155.46,0.106005816929,3.60060602721,1833.66048089,11280,-43.9711879433,positive
0.248536706349,1686.00337556,2842607.44417,-706283018.648,-0.147810321979,7.87163525339,959.398360192,30165,-4.54278136914,negative
0.16835016835,2629.04060229,6911854.51684,5503310723.35,0.302661086806,8.39901169141,1529.50530109,20391,-39.3451522731,negative
-0.917618189103,1703.64323811,2902401.12478,-601354890.561,-0.120001304437,12.3157861648,950.373307895,24157,-7.72848449725,negative
0.469911239882,1973.04357268,3892901.16052,2236483186.31,0.290461525058,8.6530992328,1185.75353575,32225,-17.1590069822,negative
-1.09748164112,3426.06222758,11737903.5917,-9771147025.48,-0.242013002658,4.57161600718,1894.92252342,17398,3.48482584205,neutral
0.00886111111111,2493.37008442,6216894.37794,-343462638.252,-0.0221680855951,4.70375201394,1505.73551814,23354,1.23135223088,positive
-5.4634101431,3409.72628411,11626263.1814,261221159.756,0.0113963687666,2.43178360455,2232.80763349,17055,-19.6460275579,neutral
2.55229810997,1932.99301877,3736468.52484,-268362165.24,-0.0411172884683,5.54099912556,1280.21905872,21071,-0.243889706231,neutral
1.46586963384,1958.94753175,3837477.58093,-494185553.91,-0.0679836629189,6.69461924169,1343.4989045,17484,40.2433081675,negative
1.39025,2200.65937615,4842903.62264,-1638626976.58,-0.155647527547,2.88905445774,1571.73740462,25972,2.61766517788,positive
-1.89967189093,1924.3395838,3703086.44252,1920803862.47,0.272510640893,9.20379962472,1194.80635974,22348,6.37045820655,positive
-0.700665509259,2000.17047595,4000682.42378,-693643974.489,-0.0856324200583,10.1251300448,1240.29966782,26956,-4.64972547856,positive
2.24493634259,2252.46604208,5073608.31045,870390908.949,0.0731722467011,6.61183063325,1407.6478779,27697,13.3692096617,negative
4.06966571351,2076.97372239,4313836.40569,2688253364.04,0.294160372485,4.89222900945,1408.60913776,17642,-14.9940482938,negative
1.72797521786,1716.13591167,2945125.45323,1780489602.42,0.349256395338,5.62028801171,1160.13730531,22937,-1.74207612155,neutral
1.3567251462,2239.06682377,5013422.08199,-8771576.58023,-0.00259920567287,2.62847868946,1581.79834518,27855,-9.7971638844,positive
-2.2372215966,2061.23765655,4248705.68195,946857251.847,0.111374707895,6.70850813964,1434.85941087,20960,-36.6044847328,neutral
-2.70902101371,1984.46150217,3938094.79238,1104240145.91,0.145393183704,4.56764366091,1352.38884255,31291,-3.72039883673,positive
0.935128726287,2487.67503503,6188527.95438,2517117997.66,0.16237412095,3.50388750613,1692.69112277,21200,-10.6853773585,negative
1.18513637885,2404.7018299,5782592.29529,757380127.028,0.0529880681925,3.93965678442,1570.49002684,12933,-2.67447614629,positive
-0.987174674675,1666.51302493,2777266.63676,-2172784647.5,-0.467674222618,4.17741187579,1155.47138524,21255,-10.0023053399,negative
-1.73503396188,2034.73172868,4140136.21805,-1897841139.06,-0.222730041081,5.654356698,1303.98385931,25791,-9.50091117056,positive
1.40963541667,1819.2086751,3309522.19063,3695606578.74,0.611491374102,4.65883754745,1185.06959701,8293,1.19040154347,positive
-0.187007669983,1510.84002054,2282637.60264,1054125245.05,0.30603004008,4.73254391925,986.793748304,31391,9.24978497021,negative
1.80682688101,2076.39507691,4311419.78003,-769850729.226,-0.0886061893239,9.18891456259,1271.25833688,27932,2.78179149363,positive
-1.01383519473,1921.99916071,3694081.80162,-3549979434.17,-0.498413214708,6.27177696298,1234.698622,31811,6.56895413536,positive
-0.89185474537,1768.37688196,3127157.59206,-1762660626.25,-0.317232608061,4.37208977569,1209.67352542,27728,5.11609203693,neutral
-1.26006610577,2580.70351415,6660032.21573,19276657.2086,0.00258634060236,4.42339222614,1718.57502591,17447,-39.3769129363,positive
0.270626653439,1894.0007348,3587238.85665,3076303648.78,0.452352942634,5.39657856358,1224.96055872,22303,17.2616239968,negative
0.471202033219,1614.55347425,2606783.14324,-2299110.23466,-0.00142180388594,5.55640575163,982.710696878,21258,9.50823219494,neutral
1.91332914272,1700.42721953,2891456.38974,288242900.292,0.0552496021545,5.00985623883,1076.34640661,25022,-5.65902006235,positive
0.267705340038,1732.50116591,3001560.36155,-1063258146.95,-0.204928151753,7.26257477795,1047.28551583,23849,18.2155645939,positive
0.0895079926625,1720.61153685,2960504.06874,-564990088.806,-0.111071587725,12.495049515,997.359201711,22363,4.60823681975,negative
-0.7558843412,910.966821045,829861.120406,-68362916.0099,-0.0879407947458,14.2732338008,516.075026861,25294,-4.87601802799,positive
4.24466765873,2616.52729692,6846233.11275,4105182806.0,0.224302672294,0.0311883813866,2100.92532914,18767,63.3984121064,neutral
-0.254649246704,2195.79604609,4821520.34087,-533717151.414,-0.0500642296345,13.8255344394,1137.15517897,8386,-16.5766754114,neutral
-0.923070987654,2443.99464075,5973110.6561,1246578123.11,0.0865253766576,3.90892096133,1599.25479273,15233,44.5247160769,neutral
1.50805733618,2285.47781376,5223411.11142,1514881282.51,0.124916363845,1.66911431262,1622.73897396,11828,6.79489347311,neutral
-2.16495147256,2755.25490476,7591434.27723,-3733250052.51,-0.176127740256,1.99457017565,2092.54609464,9991,2.08447602843,neutral
-0.224052687198,1354.6795773,1835156.80735,1160428502.74,0.467272302587,2.55260581724,930.973359413,13310,-17.592637115,positive
-4.19872222222,3014.96219574,9090014.671,1676408405.03,0.0653472876037,5.05981735877,2028.63814835,22042,-6.55194628437,neutral
0.392935739437,1876.52181325,3521334.26999,-828615188.168,-0.126026599695,6.1755185536,1220.48090032,23183,4.65798214209,neutral
-4.20846193416,2912.39990854,8482090.9384,733071302.211,0.0340102168081,11.2890563064,1669.93000261,14215,-8.86816742877,neutral
-0.280401234568,1186.26453367,1407223.62248,90397123.0904,0.054860554906,39.9829347653,589.422827384,33492,8.19888331542,positive
0.400616873522,1430.45372774,2046198.02769,-448050995.739,-0.153915800739,4.76370081595,891.609154293,19041,3.44125833727,positive
0.246287393162,2231.24657856,4978461.35499,4859152706.72,0.43710820438,3.78965910928,1403.7812907,21154,-45.5016545334,neutral
-0.176684227331,905.562911285,820044.217513,-385539948.014,-0.518589349946,3.67650711563,589.211671402,15684,12.2522315736,neutral
0.63906848659,1787.09214535,3193698.74439,871553433.162,0.151632165466,9.83721246296,893.589556417,18587,22.4094797439,positive
0.549581692913,1031.20786967,1063389.97251,23199493.1464,0.0195574574587,4.33736776079,684.46087149,27577,-21.1767777496,positive
-0.0680276181354,1906.53573251,3634878.50397,1793565861.64,0.258917895075,5.5638179167,1225.58370435,12084,11.2236842105,negative
0.0882853281133,2104.34412453,4428264.20224,-3449337538.21,-0.370282386756,6.09491403375,1262.45367083,23336,32.7268597875,negative
0.0809294871795,1663.843943,2768376.67321,-175625132.707,-0.0382743477868,4.14982321538,1049.66000291,19162,-6.83409873708,negative
-0.091763117284,1601.69264795,2565419.34693,406480499.819,0.0990959881048,3.86361913523,1041.8663631,14660,7.35743519782,positive
-0.266840277778,2002.39253745,4009575.94523,-2817967885.1,-0.350585079387,6.72793470716,996.009361301,8789,19.994766185,neutral
0.559428418803,738.492045566,545370.814325,-107006683.542,-0.267961501631,4.94721182007,498.140911302,17596,15.2044782905,negative
0.173285590278,1365.38367838,1864272.61923,-1787447444.71,-0.702594217344,8.86659508796,831.607104093,28588,-0.797922205121,positive
0.613878038194,1070.2395643,1145413.10183,647167935.343,0.526206368138,8.6046840459,663.364690869,14922,-16.9999329849,positive
0.17398989899,987.314825225,974790.594381,8201196.08611,0.00799270960677,6.99477350024,652.982683602,46552,-2.78050352294,positive
0.862929114256,2354.86831236,5545405.51318,-1948850043.74,-0.150337033813,11.4478730437,1461.81363174,21612,17.1993337035,positive
0.417957227139,859.654772649,739006.502827,177185898.273,0.27744682136,4.68398135036,603.85435723,24191,-4.07903765863,positive
-0.0894305555556,1755.28816727,3081036.55815,-439358335.159,-0.0810878406761,3.54557724116,1180.75373566,22296,-11.9995514891,negative
0.132223818646,1283.79145521,1648120.51796,-2479216085.74,-1.17204812915,10.0016540838,746.510778979,15312,8.10599529781,negative
-0.687022171254,2104.61313246,4429396.90931,-3826483724.87,-0.409492223202,14.0147446383,1142.04429386,20033,36.8803474267,positive
0.253819444444,1050.18873852,1102896.45093,-808198161.633,-0.698500682011,4.36074761471,699.380427701,22913,-5.78152140706,positive
0.127919823232,1654.44180307,2737177.6961,-2799511268.73,-0.618430155559,5.01007814099,969.126795234,13082,13.6940070326,negative
0.411506116208,1175.89679814,1382733.44922,-784822326.657,-0.483734767181,4.17814535678,778.467929313,21445,9.74469573327,positive
0.118671594982,2289.84006012,5243367.51501,-2914336245.71,-0.242885897744,5.70449880049,1368.83089079,13935,13.8965913168,positive
0.502430555556,2901.29915353,8417537.03069,4897800542.6,0.200030890179,8.75364179838,1365.31157921,9169,-19.8202639328,neutral
-1.48472764757,1761.5884261,3103195.98739,-6327130632.13,-1.15489808837,18.8764675221,946.651131835,18072,10.0618083223,neutral
0.32815545809,3055.31071323,9334923.66204,1231422978.12,0.0428536558905,6.62449527569,1632.50753586,10985,-44.0567137005,neutral
0.91677827381,837.67673602,701703.154551,-68015688.8294,-0.11899564668,7.92865729333,524.826064321,26227,1.23502497426,positive
-1.89880401235,3409.38993733,11623943.3502,2109808254.87,0.0549077261227,1.23579760989,2542.03885077,16987,-27.3031141461,negative
4.20950292398,2607.29057761,6797981.87602,1326772874.43,0.0700127450953,1.09413511032,1985.47633536,11215,35.0144449398,neutral
0.021556712963,3720.83624045,13844622.3287,794904877.258,0.0154135988859,0.196208094131,2864.95104071,37294,19.7286158631,positive
-4.73706317204,2834.55251514,8034710.40087,-298578358.908,-0.00809650248757,0.592569890838,2161.21138087,14812,-56.8872535782,negative
-5.62628424658,3206.69044041,10282895.2357,820482387.9,0.030146379014,0.631542970778,2439.08651109,15657,-32.6156990483,neutral
6.08584104938,3269.62568188,10690489.1371,3569719837.97,0.096542884662,1.35966869271,2448.16654514,7723,-67.6217791014,negative
1.98154053288,3146.34983458,9899521.20804,282313778.38,0.0071744442263,0.485235011232,2433.98108389,29507,-18.5168942963,positive
3.1273364486,2329.33361148,5425804.85381,-208407815.362,-0.0205177019563,1.89268658432,1715.71590393,27242,13.9431025622,positive
3.60393897996,1758.49442578,3092315.63388,47461700.8025,0.00257976602616,1.9367155747,1288.36224942,12400,39.2508064516,negative
-0.421199845679,2259.42328852,5104993.77414,5804743786.19,0.503816753996,6.1094120739,1536.97381551,39411,-17.2058816067,positive
1.57208076132,2698.59011266,7282391.06758,-7535411830.39,-0.385186611666,3.4363998634,1837.12771769,13873,1.28659987025,neutral
-0.873342092092,2166.61196407,4694208.16557,-3670044033.56,-0.359641685654,6.31177285429,1424.19077686,29593,-5.70550468016,neutral
2.27987938596,1722.04537523,2965445.4722,463980117.114,0.0868866943981,2.78120762716,1257.20686275,25204,-9.56237105221,negative
-2.7822193287,2177.20471968,4740228.13213,1512227311.97,0.150361205933,8.44631283043,1409.5468708,37581,-15.492403076,negative
-2.3351746633,2171.44075548,4715160.40762,204127832.433,0.0231631406324,2.15676289025,1553.55556641,17354,-17.2024893396,positive
1.45780245638,2478.74047657,6144156.47536,10173644293.8,0.666246262652,6.61603748685,1534.04202635,33915,-57.2414565826,negative
